localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, unitId, timedate, notes
150e58a69478d361873de60dff6c5d39,  Locality 1,  67432993636c5997ad8a8ef4c3be9ede, x, y, lat, long, 0, 0, 0, -1,  Joint, 84.21546173, 246.4670715, 156.4670715, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2023,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  4cba87866911fd50816943c0502a960c, x, y, lat, long, 0, 0, 0, -1,  Joint, 84.15144348, 70.7480545, 340.7480469, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2024,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  0f58903cf297a13ab61f519ef3b79cf1, x, y, lat, long, 0, 0, 0, -1,  Joint, 70.24188995, 255.0939789, 165.0939789, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2025,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  d28c8b081cc414b6462770600db2f503, x, y, lat, long, 0, 0, 0, -1,  Joint, 87.09702301, 155.0002899, 65.00028992, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2026,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  7ee1c8106f49af2f4520190ff67d72d2, x, y, lat, long, 0, 0, 0, -1,  Bedding, 8.4881506, 66.99433899, 336.9943237, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2027,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  59ff8a685cca5edab30ff164f1c7fa02, x, y, lat, long, 0, 0, 0, -1,  Joint, 83.3993988, 339.8124085, 249.8124085, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2028,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  73ffb5eecb1f1eba92ca708d5cda4b55, x, y, lat, long, 0, 0, 0, -1,  Joint, 77.65886688, 261.9658203, 171.9658203, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2029,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  b0c4b9affb05bdada45860bdc69eca6f, x, y, lat, long, 0, 0, 0, -1,  Joint, 76.3115387, 277.0118408, 187.0118408, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2030,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  909bc728f214bde05a385f4a7a73d10c, x, y, lat, long, 0, 0, 0, -1,  Joint, 78.84294891, 270.6035156, 180.6035156, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2031,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  fcf624b7486a40eba8e17cf18c8c789a, x, y, lat, long, 0, 0, 0, -1,  Joint, 82.87227631, 189.0821381, 99.08213806, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2032,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  68de4f4aa1175584d25d8509be6db464, x, y, lat, long, 0, 0, 0, -1,  Joint, 87.00379181, 62.60346222, 332.6034546, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2033,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  399cb8c9ce7bc722c08ae292c654de51, x, y, lat, long, 0, 0, 0, -1,  Joint, 86.32925415, 339.4066773, 249.4066773, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2034,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  a9ea58b7587de3cf8b5a7c43fc33b33b, x, y, lat, long, 0, 0, 0, -1,  Joint, 89, 158.9199371, 68.91993713, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2035,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  9f5a233d9d8adc2260af36ae26c4af09, x, y, lat, long, 0, 0, 0, -1,  Joint, 79.07130432, 335.9031067, 245.9031067, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2036,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  f235ee06f86a107a317c74159fa2618e, x, y, lat, long, 0, 0, 0, -1,  Joint, 88.2424469, 334.6280823, 244.6280823, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2037,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  c1a8e7a055c805e9a9ce4f11f7edc792, x, y, lat, long, 0, 0, 0, -1,  Joint, 88.94706726, 157.0510712, 67.05107117, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2038,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  8813f0a134f4d9d5c4075159070e868a, x, y, lat, long, 0, 0, 0, -1,  Joint, 83.49423981, 13.31940746, 283.319397, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2039,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  dfef63bc04b7ccfcce9f155f08f239bc, x, y, lat, long, 0, 0, 0, -1,  Joint, 81.07139587, 146.8817596, 56.88175964, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2040,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  a345fbbb29211873251013ff3c780d00, x, y, lat, long, 0, 0, 0, -1,  Joint, 71.68121338, 270.8425903, 180.8425903, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2041,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  b07dc815c42c7d2256e713b2d91d9abb, x, y, lat, long, 0, 0, 0, -1,  Joint, 78.66322327, 265.7901306, 175.7901306, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2042,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  89da5c0760ecff163cc9e88c9ce0b17d, x, y, lat, long, 0, 0, 0, -1,  Bedding, 20.43087006, 38.53386307, 308.5338745, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2043,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  ac12d935001e260064669ba17ca62f3c, x, y, lat, long, 0, 0, 0, -1,  Bedding, 19.57615471, 116.9860535, 26.98605347, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2044,  
150e58a69478d361873de60dff6c5d39,  Locality 1,  8a2b8d1ed1b47376850ebb5ca28b3639, x, y, lat, long, 0, 0, 0, -1,  Bedding, 14.27052116, 91.88667297, 1.88667297, 0.90054321,  Unit D,  Fri Aug 18 00:00:00 2045,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  72f08da61d6d95e3dacb146b917f4529, x, y, lat, long, 0, 0, 0, -1,  Joint, 88.54415131, 352.545929, 262.545929, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2046,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  3a421903a0c4553d7123f6295a831424, x, y, lat, long, 0, 0, 0, -1,  Joint, 59.00965881, 159.2597809, 69.25978088, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2047,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  2bfa9e3a403f31b6ddbea7c90779a6e4, x, y, lat, long, 0, 0, 0, -1,  Joint, 46.93854141, 169.0802765, 79.08027649, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2048,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  c929333ec4010b2ba9cbd35d6d9147a6, x, y, lat, long, 0, 0, 0, -1,  Joint, 43.15776825, 181.7693939, 91.76939392, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2049,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  51143105c916d1269f72afce32efb376, x, y, lat, long, 0, 0, 0, -1,  Joint, 60.73025894, 217.3152466, 127.3152466, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2050,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  cadd972e64d185a5339688eb51e5cffd, x, y, lat, long, 0, 0, 0, -1,  Joint, 54.08457184, 278.2583313, 188.2583313, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2051,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  3781fb950c80535f6218fa24616518cd, x, y, lat, long, 0, 0, 0, -1,  Joint, 45.66210175, 171.629364, 81.62936401, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2052,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  089c43137995b06990cc2e778a23c7fd, x, y, lat, long, 0, 0, 0, -1,  Cleavage, 47.91438675, 8.15064144, 278.1506348, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2053,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  7ff23b0ff2e51c694384397094bb1419, x, y, lat, long, 0, 0, 0, -1,  Joint, 66.40019226, 4.6267848, 274.62677, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2054,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  5b44d3301a332833a653b1abe36114ba, x, y, lat, long, 0, 0, 0, -1,  Joint, 84.04917908, 10.55169392, 280.5516968, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2055,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  5137b557867d4f0756bd143089596d28, x, y, lat, long, 0, 0, 0, -1,  Joint, 71.83916473, 7.92295361, 277.9229431, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2056,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  a234fca05d738e6417b3f388efcfb302, x, y, lat, long, 0, 0, 0, -1,  Joint, 85.88624573, 99.22555542, 9.22555542, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2057,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  1ed1e09b457f34b123a5b68ffba103e1, x, y, lat, long, 0, 0, 0, -1,  Joint, 76.84085083, 1.64098537, 271.6409912, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2058,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  58ebd57422cd2b448c2152bfb3effbea, x, y, lat, long, 0, 0, 0, -1,  Joint, 69.94212341, 260.2783814, 170.2783814, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2059,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  74555f269a3fe911fe5ed8e9d74ce48d, x, y, lat, long, 0, 0, 0, -1,  Joint, 49.5253334, 233.03479, 143.03479, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2060,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  b165ec61247c6e93adc05e1c53c5eae7, x, y, lat, long, 0, 0, 0, -1,  Joint, 44.21636963, 240.3841705, 150.3841705, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2061,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  df2286a7e53f90354c6ac576d041e062, x, y, lat, long, 0, 0, 0, -1,  Cleavage, 51.69264984, 338.1632996, 248.1632996, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2062,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  8220d7f9dd878aa1efc1adbbeac34a2e, x, y, lat, long, 0, 0, 0, -1,  Cleavage, 60.00399399, 359.7417603, 269.7417603, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2063,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  6db91f9e447d216a6517e91c316418c1, x, y, lat, long, 0, 0, 0, -1,  Joint, 37.40750885, 202.4235077, 112.4235077, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2064,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  2358c7ca5220bf1b9c6b304fee2f7f9e, x, y, lat, long, 0, 0, 0, -1,  Joint, 42.73319244, 148.5234375, 58.5234375, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2065,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  0ec899cd3e2d89ba7ff417b96b7be5c7, x, y, lat, long, 0, 0, 0, -1,  Overturned bedding, 59.47418213, 8.7371521, 278.7371521, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2066,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  4f5172f54b5c97e70b2a62a0053471cd, x, y, lat, long, 0, 0, 0, -1,  Joint, 41.37615204, 164.4701691, 74.47016907, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2067,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  cf8e25838efd488a80ef8b508be241f3, x, y, lat, long, 0, 0, 0, -1,  Joint, 73.42475891, 309.2186279, 219.2186279, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2068,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  cab43232b1aef812259714868af1768f, x, y, lat, long, 0, 0, 0, -1,  Joint, 73.07779694, 9.29467678, 279.2946777, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2069,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  c3587a70f8e4341ef1ff31315f7bf04d, x, y, lat, long, 0, 0, 0, -1,  Joint, 64.35904694, 11.87124252, 281.8712463, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2070,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  4fbd3fbf41d833457d29ac895c153e47, x, y, lat, long, 0, 0, 0, -1,  Joint, 84.1402359, 134.2967072, 44.29670715, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2071,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  f0765af6bdbbe7580ce4d23029bbe58e, x, y, lat, long, 0, 0, 0, -1,  Joint, 17.99670029, 208.2518311, 118.2518311, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2072,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  40e3b2477c0fccb14c772f5b9ccfece1, x, y, lat, long, 0, 0, 0, -1,  Cleavage, 55.20426941, 2.09887314, 272.098877, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2073,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  1d25865b91098d8ac4275463c345b891, x, y, lat, long, 0, 0, 0, -1,  Bedding, 25.66974449, 217.015564, 127.015564, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2074,  
150e58a69478d361873de60dff6c5d39,  Locality 2,  15e51fc924bba621f74e0aa65266d1f9, x, y, lat, long, 0, 0, 0, -1,  Joint, 32.98450089, 213.7732849, 123.7732849, 0.90054321,  Unit B,  Fri Aug 18 00:00:00 2075,  
